date,port,species,weight_kg,price_per_kg_usd
2024-04-18,Saint John's,snapper,90.9,9.97
2024-04-18,Saint John's,lobster,44.9,30.15
2024-04-18,Saint John's,kingfish,50.3,12.54
2024-04-18,Saint John's,mahi mahi,97.2,11.99
2024-04-18,Saint John's,lionfish,11.3,5.39
2024-04-18,Saint John's,tuna,94.8,14.01
2024-04-19,Castries,snapper,85.4,9.15
2024-04-19,Castries,lobster,32.3,31.01
2024-04-19,Castries,kingfish,71.3,11.17
2024-04-19,Castries,mahi mahi,63.6,12.21
2024-04-19,Castries,lionfish,14.7,6.4
2024-04-19,Castries,tuna,100.8,14.22
2024-04-19,Soufriere,snapper,97.9,9.94
2024-04-19,Soufriere,lobster,48.2,29.69
2024-04-19,Soufriere,kingfish,65.8,11.89
2024-04-19,Soufriere,mahi mahi,100.6,13.81
2024-04-19,Soufriere,lionfish,12.7,6.13
2024-04-19,Soufriere,tuna,118.8,13.02
2024-04-19,Kingstown,snapper,71.7,11.93
2024-04-19,Kingstown,lobster,43.3,28.43
2024-04-19,Kingstown,kingfish,45.0,11.34
2024-04-19,Kingstown,mahi mahi,83.7,10.6
2024-04-19,Kingstown,lionfish,13.5,5.83
2024-04-19,Kingstown,tuna,86.5,14.28
2024-04-19,Saint George's,snapper,51.0,8.92
2024-04-19,Saint George's,lobster,33.3,28.68
2024-04-19,Saint George's,kingfish,69.3,13.6
2024-04-19,Saint George's,mahi mahi,59.5,11.43
2024-04-19,Saint George's,lionfish,13.4,6.59
2024-04-19,Saint George's,tuna,114.4,15.81
2024-04-19,Roseau,snapper,77.0,8.77
2024-04-19,Roseau,lobster,39.0,30.89
2024-04-19,Roseau,kingfish,69.6,11.22
2024-04-19,Roseau,mahi mahi,86.8,11.54
2024-04-19,Roseau,lionfish,12.6,7.37
2024-04-19,Roseau,tuna,130.1,14.08
2024-04-19,Saint John's,snapper,63.8,9.6
2024-04-19,Saint John's,lobster,45.4,29.57
2024-04-19,Saint John's,kingfish,64.6,11.29
2024-04-19,Saint John's,mahi mahi,97.6,12.64
2024-04-19,Saint John's,lionfish,12.3,5.88
2024-04-19,Saint John's,tuna,138.5,14.34
2024-04-20,Castries,snapper,83.6,9.2
2024-04-20,Castries,lobster,40.7,30.14
2024-04-20,Castries,kingfish,54.4,11.76
2024-04-20,Castries,mahi mahi,98.2,11.74
2024-04-20,Castries,lionfish,9.3,3.57
2024-04-20,Castries,tuna,128.6,12.75
2024-04-20,Soufriere,snapper,84.1,8.71
2024-04-20,Soufriere,lobster,41.7,29.14
2024-04-20,Soufriere,kingfish,43.3,11.59
2024-04-20,Soufriere,mahi mahi,78.5,11.86
2024-04-20,Soufriere,lionfish,11.9,5.18
2024-04-20,Soufriere,tuna,94.1,14.39
2024-04-20,Kingstown,snapper,101.3,8.21
2024-04-20,Kingstown,lobster,47.5,29.96
2024-04-20,Kingstown,kingfish,59.7,10.84
2024-04-20,Kingstown,mahi mahi,77.9,12.57
2024-04-20,Kingstown,lionfish,16.0,5.92
2024-04-20,Kingstown,tuna,111.0,13.06
2024-04-20,Saint George's,snapper,77.3,11.23
2024-04-20,Saint George's,lobster,31.0,29.07
2024-04-20,Saint George's,kingfish,74.3,11.22
2024-04-20,Saint George's,mahi mahi,87.0,12.26
2024-04-20,Saint George's,lionfish,9.8,4.95
2024-04-20,Saint George's,tuna,99.9,15.4
2024-04-20,Roseau,snapper,116.0,8.08
2024-04-20,Roseau,lobster,39.2,30.63
2024-04-20,Roseau,kingfish,54.0,10.72
2024-04-20,Roseau,mahi mahi,84.4,10.79
2024-04-20,Roseau,lionfish,12.7,5.25
2024-04-20,Roseau,tuna,136.8,14.79
2024-04-20,Saint John's,snapper,95.1,8.98
2024-04-20,Saint John's,lobster,37.0,29.52
2024-04-20,Saint John's,kingfish,74.7,11.57
2024-04-20,Saint John's,mahi mahi,81.2,10.82
2024-04-20,Saint John's,lionfish,11.6,7.13
2024-04-20,Saint John's,tuna,133.0,12.38
2024-04-21,Castries,snapper,75.3,8.48
2024-04-21,Castries,lobster,35.9,29.95
2024-04-21,Castries,kingfish,84.5,11.29
2024-04-21,Castries,mahi mahi,80.1,10.64
2024-04-21,Castries,lionfish,10.6,7.19
2024-04-21,Castries,tuna,73.9,12.3
2024-04-21,Soufriere,snapper,90.0,8.56
2024-04-21,Soufriere,lobster,45.4,29.83
2024-04-21,Soufriere,kingfish,58.8,7.87
2024-04-21,Soufriere,mahi mahi,69.0,11.88
2024-04-21,Soufriere,lionfish,16.7,5.28
2024-04-21,Soufriere,tuna,141.9,14.45
2024-04-21,Kingstown,snapper,70.3,8.09
2024-04-21,Kingstown,lobster,30.8,31.36
2024-04-21,Kingstown,kingfish,76.1,10.09
2024-04-21,Kingstown,mahi mahi,62.9,11.23
2024-04-21,Kingstown,lionfish,16.7,6.08
2024-04-21,Kingstown,tuna,108.3,12.76
2024-04-21,Saint George's,snapper,84.6,8.46
2024-04-21,Saint George's,lobster,40.1,29.6
2024-04-21,Saint George's,kingfish,60.6,10.91
2024-04-21,Saint George's,mahi mahi,85.0,12.25
2024-04-21,Saint George's,lionfish,9.2,5.06
2024-04-21,Saint George's,tuna,130.2,15.56
2024-04-21,Roseau,snapper,117.8,9.2
2024-04-21,Roseau,lobster,37.1,29.64
2024-04-21,Roseau,kingfish,49.5,11.71
2024-04-21,Roseau,mahi mahi,98.6,12.92
2024-04-21,Roseau,lionfish,10.8,6.2
2024-04-21,Roseau,tuna,167.1,15.0
2024-04-21,Saint John's,snapper,83.8,9.04
2024-04-21,Saint John's,lobster,32.9,29.33
2024-04-21,Saint John's,kingfish,57.8,11.11
2024-04-21,Saint John's,mahi mahi,66.9,11.28
2024-04-21,Saint John's,lionfish,14.8,4.95
2024-04-21,Saint John's,tuna,120.3,13.58
2024-04-22,Castries,snapper,98.5,9.77
2024-04-22,Castries,lobster,35.8,30.66
2024-04-22,Castries,kingfish,85.5,11.5
2024-04-22,Castries,mahi mahi,80.3,11.42
2024-04-22,Castries,lionfish,13.5,6.15
2024-04-22,Castries,tuna,74.7,15.02
2024-04-22,Soufriere,snapper,118.9,7.89
2024-04-22,Soufriere,lobster,40.1,30.91
2024-04-22,Soufriere,kingfish,64.9,10.25
2024-04-22,Soufriere,mahi mahi,62.5,12.08
2024-04-22,Soufriere,lionfish,13.4,5.24
2024-04-22,Soufriere,tuna,145.4,15.35
2024-04-22,Kingstown,snapper,126.1,8.58
2024-04-22,Kingstown,lobster,39.2,30.12
2024-04-22,Kingstown,kingfish,52.5,9.85
2024-04-22,Kingstown,mahi mahi,66.4,12.88
2024-04-22,Kingstown,lionfish,9.4,7.37
2024-04-22,Kingstown,tuna,91.7,13.57
2024-04-22,Saint George's,snapper,88.0,8.29
2024-04-22,Saint George's,lobster,35.1,31.25
2024-04-22,Saint George's,kingfish,42.1,11.54
2024-04-22,Saint George's,mahi mahi,69.1,11.89
2024-04-22,Saint George's,lionfish,12.6,4.56
2024-04-22,Saint George's,tuna,105.4,14.59
2024-04-22,Roseau,snapper,117.1,8.05
2024-04-22,Roseau,lobster,34.4,29.66
2024-04-22,Roseau,kingfish,64.3,9.92
2024-04-22,Roseau,mahi mahi,88.7,11.17
2024-04-22,Roseau,lionfish,10.6,8.72
2024-04-22,Roseau,tuna,79.1,14.47
2024-04-22,Saint John's,snapper,90.3,9.45
2024-04-22,Saint John's,lobster,36.7,29.15
2024-04-22,Saint John's,kingfish,51.3,11.28
2024-04-22,Saint John's,mahi mahi,94.9,11.81
2024-04-22,Saint John's,lionfish,13.5,5.55
2024-04-22,Saint John's,tuna,119.5,14.54
2024-04-23,Castries,snapper,52.4,9.55
2024-04-23,Castries,lobster,36.4,29.27
2024-04-23,Castries,kingfish,63.6,11.66
2024-04-23,Castries,mahi mahi,54.0,13.22
2024-04-23,Castries,lionfish,12.7,4.16
2024-04-23,Castries,tuna,113.0,13.98
2024-04-23,Soufriere,snapper,95.0,10.05
2024-04-23,Soufriere,lobster,30.1,28.82
2024-04-23,Soufriere,kingfish,63.0,11.65
2024-04-23,Soufriere,mahi mahi,91.6,11.16
2024-04-23,Soufriere,lionfish,14.9,6.55
2024-04-23,Soufriere,tuna,141.0,15.6
2024-04-23,Kingstown,snapper,82.5,8.87
2024-04-23,Kingstown,lobster,34.9,29.87
2024-04-23,Kingstown,kingfish,64.0,11.08
2024-04-23,Kingstown,mahi mahi,62.7,11.19
2024-04-23,Kingstown,lionfish,13.9,6.09
2024-04-23,Kingstown,tuna,137.7,14.61
2024-04-23,Saint George's,snapper,80.7,6.98
2024-04-23,Saint George's,lobster,48.3,29.88
2024-04-23,Saint George's,kingfish,40.7,10.85
2024-04-23,Saint George's,mahi mahi,88.7,10.61
2024-04-23,Saint George's,lionfish,8.7,6.76
2024-04-23,Saint George's,tuna,127.6,13.35
2024-04-23,Roseau,snapper,131.9,9.43
2024-04-23,Roseau,lobster,39.4,29.41
2024-04-23,Roseau,kingfish,52.5,10.73
2024-04-23,Roseau,mahi mahi,76.8,10.75
2024-04-23,Roseau,lionfish,11.5,5.54
2024-04-23,Roseau,tuna,144.1,12.89
2024-04-23,Saint John's,snapper,57.5,8.09
2024-04-23,Saint John's,lobster,31.7,30.17
2024-04-23,Saint John's,kingfish,51.6,12.32
2024-04-23,Saint John's,mahi mahi,80.7,13.73
2024-04-23,Saint John's,lionfish,11.1,5.65
2024-04-23,Saint John's,tuna,125.8,12.5
2024-04-24,Castries,snapper,70.6,9.36
2024-04-24,Castries,lobster,34.5,30.54
2024-04-24,Castries,kingfish,33.5,9.68
2024-04-24,Castries,mahi mahi,69.2,12.85
2024-04-24,Castries,lionfish,14.3,6.39
2024-04-24,Castries,tuna,89.9,14.72
2024-04-24,Soufriere,snapper,88.8,8.31
2024-04-24,Soufriere,lobster,31.4,31.0
2024-04-24,Soufriere,kingfish,62.4,11.25
2024-04-24,Soufriere,mahi mahi,76.8,11.06
2024-04-24,Soufriere,lionfish,11.2,6.29
2024-04-24,Soufriere,tuna,147.1,13.3
2024-04-24,Kingstown,snapper,100.8,10.05
2024-04-24,Kingstown,lobster,52.1,30.13
2024-04-24,Kingstown,kingfish,66.3,9.4
2024-04-24,Kingstown,mahi mahi,87.4,10.69
2024-04-24,Kingstown,lionfish,11.3,7.16
2024-04-24,Kingstown,tuna,125.0,13.23
2024-04-24,Saint George's,snapper,68.4,9.58
2024-04-24,Saint George's,lobster,35.3,30.09
2024-04-24,Saint George's,kingfish,54.3,11.99
2024-04-24,Saint George's,mahi mahi,44.8,10.66
2024-04-24,Saint George's,lionfish,9.5,6.45
2024-04-24,Saint George's,tuna,67.1,16.6
2024-04-24,Roseau,snapper,89.0,8.93
2024-04-24,Roseau,lobster,39.0,30.67
2024-04-24,Roseau,kingfish,50.3,9.83
2024-04-24,Roseau,mahi mahi,70.1,11.93
2024-04-24,Roseau,lionfish,13.1,6.32
2024-04-24,Roseau,tuna,118.9,16.27
2024-04-24,Saint John's,snapper,85.4,9.42
2024-04-24,Saint John's,lobster,42.5,31.09
2024-04-24,Saint John's,kingfish,43.6,11.27
2024-04-24,Saint John's,mahi mahi,87.5,13.52
2024-04-24,Saint John's,lionfish,15.0,4.44
2024-04-24,Saint John's,tuna,127.2,15.23
2024-04-25,Castries,snapper,116.4,7.26
2024-04-25,Castries,lobster,45.7,30.33
2024-04-25,Castries,kingfish,35.2,9.29
2024-04-25,Castries,mahi mahi,84.9,11.27
2024-04-25,Castries,lionfish,12.7,9.1
2024-04-25,Castries,tuna,141.9,15.53
2024-04-25,Soufriere,snapper,74.6,9.07
2024-04-25,Soufriere,lobster,39.4,30.72
2024-04-25,Soufriere,kingfish,43.9,9.73
2024-04-25,Soufriere,mahi mahi,75.4,11.41
2024-04-25,Soufriere,lionfish,12.7,6.33
2024-04-25,Soufriere,tuna,124.5,14.64
2024-04-25,Kingstown,snapper,64.4,9.27
2024-04-25,Kingstown,lobster,37.9,30.78
2024-04-25,Kingstown,kingfish,53.4,10.89
2024-04-25,Kingstown,mahi mahi,87.2,14.15
2024-04-25,Kingstown,lionfish,11.0,7.11
2024-04-25,Kingstown,tuna,119.9,16.37
2024-04-25,Saint George's,snapper,86.1,8.53
2024-04-25,Saint George's,lobster,29.5,28.25
2024-04-25,Saint George's,kingfish,71.6,11.48
2024-04-25,Saint George's,mahi mahi,70.0,12.04
2024-04-25,Saint George's,lionfish,10.8,5.19
2024-04-25,Saint George's,tuna,57.6,13.95
2024-04-25,Roseau,snapper,92.5,7.51
2024-04-25,Roseau,lobster,48.0,30.51
2024-04-25,Roseau,kingfish,73.0,8.02
2024-04-25,Roseau,mahi mahi,71.4,11.65
2024-04-25,Roseau,lionfish,8.4,5.44
2024-04-25,Roseau,tuna,137.3,13.94
2024-04-25,Saint John's,snapper,79.7,8.43
2024-04-25,Saint John's,lobster,39.6,28.06
2024-04-25,Saint John's,kingfish,58.9,10.28
2024-04-25,Saint John's,mahi mahi,84.1,12.57
2024-04-25,Saint John's,lionfish,14.2,6.68
2024-04-25,Saint John's,tuna,118.7,14.82
2024-04-26,Castries,snapper,86.1,7.63
2024-04-26,Castries,lobster,26.2,28.12
2024-04-26,Castries,kingfish,40.1,11.66
2024-04-26,Castries,mahi mahi,68.9,12.17
2024-04-26,Castries,lionfish,12.5,6.28
2024-04-26,Castries,tuna,95.5,14.36
2024-04-26,Soufriere,snapper,66.2,10.75
2024-04-26,Soufriere,lobster,26.2,28.42
2024-04-26,Soufriere,kingfish,63.9,11.84
2024-04-26,Soufriere,mahi mahi,65.5,10.43
2024-04-26,Soufriere,lionfish,10.9,7.22
2024-04-26,Soufriere,tuna,120.5,13.29
2024-04-26,Kingstown,snapper,87.0,7.32
2024-04-26,Kingstown,lobster,45.6,31.46
2024-04-26,Kingstown,kingfish,66.4,11.01
2024-04-26,Kingstown,mahi mahi,60.2,14.46
2024-04-26,Kingstown,lionfish,10.5,5.18
2024-04-26,Kingstown,tuna,121.4,13.83
2024-04-26,Saint George's,snapper,104.2,8.5
2024-04-26,Saint George's,lobster,45.4,31.9
2024-04-26,Saint George's,kingfish,67.5,11.26
2024-04-26,Saint George's,mahi mahi,65.6,11.73
2024-04-26,Saint George's,lionfish,11.3,4.72
2024-04-26,Saint George's,tuna,129.6,14.0
2024-04-26,Roseau,snapper,56.3,8.79
2024-04-26,Roseau,lobster,36.3,31.01
2024-04-26,Roseau,kingfish,62.9,9.9
2024-04-26,Roseau,mahi mahi,59.7,12.13
2024-04-26,Roseau,lionfish,11.1,5.48
2024-04-26,Roseau,tuna,105.6,13.34
2024-04-26,Saint John's,snapper,55.4,9.24
2024-04-26,Saint John's,lobster,32.8,31.58
2024-04-26,Saint John's,kingfish,43.5,9.27
2024-04-26,Saint John's,mahi mahi,103.2,12.32
2024-04-26,Saint John's,lionfish,14.3,6.63
2024-04-26,Saint John's,tuna,114.2,13.13
2024-04-27,Castries,snapper,84.7,9.22
2024-04-27,Castries,lobster,30.4,30.75
2024-04-27,Castries,kingfish,71.3,11.01
2024-04-27,Castries,mahi mahi,88.7,10.89
2024-04-27,Castries,lionfish,14.9,6.3
2024-04-27,Castries,tuna,95.3,13.52
2024-04-27,Soufriere,snapper,73.5,8.05
2024-04-27,Soufriere,lobster,41.7,31.61
2024-04-27,Soufriere,kingfish,44.3,10.06
2024-04-27,Soufriere,mahi mahi,80.2,12.06
2024-04-27,Soufriere,lionfish,12.0,7.0
2024-04-27,Soufriere,tuna,123.9,12.04
2024-04-27,Kingstown,snapper,89.8,10.73
2024-04-27,Kingstown,lobster,34.1,30.66
2024-04-27,Kingstown,kingfish,52.5,10.96
2024-04-27,Kingstown,mahi mahi,80.5,10.77
2024-04-27,Kingstown,lionfish,13.1,3.97
2024-04-27,Kingstown,tuna,93.0,15.31
2024-04-27,Saint George's,snapper,103.4,8.51
2024-04-27,Saint George's,lobster,34.4,29.44
2024-04-27,Saint George's,kingfish,48.0,10.12
2024-04-27,Saint George's,mahi mahi,60.5,12.69
2024-04-27,Saint George's,lionfish,13.7,6.35
2024-04-27,Saint George's,tuna,95.6,14.07
2024-04-27,Roseau,snapper,65.3,10.3
2024-04-27,Roseau,lobster,38.6,29.54
2024-04-27,Roseau,kingfish,56.3,11.63
2024-04-27,Roseau,mahi mahi,67.3,11.59
2024-04-27,Roseau,lionfish,8.7,5.85
2024-04-27,Roseau,tuna,107.9,14.29
2024-04-27,Saint John's,snapper,74.2,9.18
2024-04-27,Saint John's,lobster,33.6,31.68
2024-04-27,Saint John's,kingfish,58.6,10.15
2024-04-27,Saint John's,mahi mahi,48.8,11.12
2024-04-27,Saint John's,lionfish,10.6,5.5
2024-04-27,Saint John's,tuna,127.1,14.35
2024-04-28,Castries,snapper,87.7,9.27
2024-04-28,Castries,lobster,43.6,31.21
2024-04-28,Castries,kingfish,73.0,12.66
2024-04-28,Castries,mahi mahi,59.9,12.65
2024-04-28,Castries,lionfish,16.0,6.39
2024-04-28,Castries,tuna,100.4,13.03
2024-04-28,Soufriere,snapper,72.0,8.46
2024-04-28,Soufriere,lobster,50.9,29.35
2024-04-28,Soufriere,kingfish,38.0,12.08
2024-04-28,Soufriere,mahi mahi,49.6,11.74
2024-04-28,Soufriere,lionfish,12.9,5.94
2024-04-28,Soufriere,tuna,141.0,10.23
2024-04-28,Kingstown,snapper,83.8,8.49
2024-04-28,Kingstown,lobster,41.7,29.81
2024-04-28,Kingstown,kingfish,54.9,12.51
2024-04-28,Kingstown,mahi mahi,77.3,12.21
2024-04-28,Kingstown,lionfish,11.0,6.58
2024-04-28,Kingstown,tuna,84.7,16.35
2024-04-28,Saint George's,snapper,82.2,10.81
2024-04-28,Saint George's,lobster,40.2,29.7
2024-04-28,Saint George's,kingfish,55.2,9.78
2024-04-28,Saint George's,mahi mahi,53.1,10.11
2024-04-28,Saint George's,lionfish,13.2,6.04
2024-04-28,Saint George's,tuna,79.5,15.68
2024-04-28,Roseau,snapper,89.9,9.08
2024-04-28,Roseau,lobster,50.7,29.35
2024-04-28,Roseau,kingfish,57.7,9.59
2024-04-28,Roseau,mahi mahi,58.4,12.51
2024-04-28,Roseau,lionfish,11.2,4.61
2024-04-28,Roseau,tuna,57.3,12.64
2024-04-28,Saint John's,snapper,95.0,7.07
2024-04-28,Saint John's,lobster,37.5,29.2
2024-04-28,Saint John's,kingfish,66.8,11.24
2024-04-28,Saint John's,mahi mahi,70.9,11.54
2024-04-28,Saint John's,lionfish,9.3,6.14
2024-04-28,Saint John's,tuna,96.5,14.03
2024-04-01,Castries,snapper,87.2,8.65
2024-04-01,Castries,lobster,32.4,30.45
2024-04-01,Castries,kingfish,65.6,10.59
2024-04-01,Castries,mahi mahi,43.1,10.92
2024-04-01,Castries,lionfish,12.9,6.28
2024-04-01,Castries,tuna,102.9,12.47
2024-04-01,Soufriere,snapper,96.1,8.58
2024-04-01,Soufriere,lobster,48.8,28.2
2024-04-01,Soufriere,kingfish,62.8,9.98
2024-04-01,Soufriere,mahi mahi,61.6,9.95
2024-04-01,Soufriere,lionfish,10.9,6.96
2024-04-01,Soufriere,tuna,144.1,14.41
2024-04-01,Kingstown,snapper,106.3,10.75
2024-04-01,Kingstown,lobster,32.2,29.77
2024-04-01,Kingstown,kingfish,55.0,11.27
2024-04-01,Kingstown,mahi mahi,58.2,11.91
2024-04-01,Kingstown,lionfish,11.8,6.08
2024-04-01,Kingstown,tuna,74.8,13.77
2024-04-01,Saint George's,snapper,96.0,8.86
2024-04-01,Saint George's,lobster,32.8,29.58
2024-04-01,Saint George's,kingfish,64.6,11.4
2024-04-01,Saint George's,mahi mahi,74.8,10.66
2024-04-01,Saint George's,lionfish,10.3,5.8
2024-04-01,Saint George's,tuna,114.2,11.17
2024-04-01,Roseau,snapper,104.8,9.42
2024-04-01,Roseau,lobster,34.9,31.94
2024-04-01,Roseau,kingfish,49.1,9.32
2024-04-01,Roseau,mahi mahi,63.5,12.29
2024-04-01,Roseau,lionfish,4.8,5.37
2024-04-01,Roseau,tuna,96.3,14.3
2024-04-01,Saint John's,snapper,67.4,9.36
2024-04-01,Saint John's,lobster,35.4,27.6
2024-04-01,Saint John's,kingfish,56.3,10.4
2024-04-01,Saint John's,mahi mahi,91.4,12.8
2024-04-01,Saint John's,lionfish,10.2,5.21
2024-04-01,Saint John's,tuna,123.1,13.0
2024-04-02,Castries,snapper,91.6,8.41
2024-04-02,Castries,lobster,36.1,30.88
2024-04-02,Castries,kingfish,59.3,11.49
2024-04-02,Castries,mahi mahi,107.5,13.89
2024-04-02,Castries,lionfish,14.6,7.58
2024-04-02,Castries,tuna,82.4,14.84
2024-04-02,Soufriere,snapper,74.3,8.26
2024-04-02,Soufriere,lobster,34.3,28.82
2024-04-02,Soufriere,kingfish,56.1,9.64
2024-04-02,Soufriere,mahi mahi,46.5,11.99
2024-04-02,Soufriere,lionfish,14.0,8.35
2024-04-02,Soufriere,tuna,114.2,14.61
2024-04-02,Kingstown,snapper,80.9,8.5
2024-04-02,Kingstown,lobster,36.8,30.49
2024-04-02,Kingstown,kingfish,52.2,12.17
2024-04-02,Kingstown,mahi mahi,80.7,11.53
2024-04-02,Kingstown,lionfish,11.3,6.09
2024-04-02,Kingstown,tuna,131.5,13.76
2024-04-02,Saint George's,snapper,43.4,10.02
2024-04-02,Saint George's,lobster,32.9,29.53
2024-04-02,Saint George's,kingfish,53.4,11.07
2024-04-02,Saint George's,mahi mahi,48.0,13.3
2024-04-02,Saint George's,lionfish,11.6,6.34
2024-04-02,Saint George's,tuna,141.7,14.42
2024-04-02,Roseau,snapper,110.2,9.59
2024-04-02,Roseau,lobster,49.1,30.39
2024-04-02,Roseau,kingfish,78.7,12.1
2024-04-02,Roseau,mahi mahi,109.9,12.38
2024-04-02,Roseau,lionfish,8.0,4.97
2024-04-02,Roseau,tuna,134.0,12.86
2024-04-02,Saint John's,snapper,93.1,9.38
2024-04-02,Saint John's,lobster,40.2,30.5
2024-04-02,Saint John's,kingfish,67.2,11.51
2024-04-02,Saint John's,mahi mahi,76.4,11.51
2024-04-02,Saint John's,lionfish,11.6,6.08
2024-04-02,Saint John's,tuna,142.9,14.49
2024-04-03,Castries,snapper,75.3,8.28
2024-04-03,Castries,lobster,43.6,30.61
2024-04-03,Castries,kingfish,56.5,12.29
2024-04-03,Castries,mahi mahi,68.4,11.46
2024-04-03,Castries,lionfish,6.3,5.29
2024-04-03,Castries,tuna,94.8,13.8
2024-04-03,Soufriere,snapper,85.0,10.96
2024-04-03,Soufriere,lobster,41.9,28.61
2024-04-03,Soufriere,kingfish,57.6,9.65
2024-04-03,Soufriere,mahi mahi,58.4,11.87
2024-04-03,Soufriere,lionfish,10.3,6.21
2024-04-03,Soufriere,tuna,114.3,15.84
2024-04-03,Kingstown,snapper,84.3,8.23
2024-04-03,Kingstown,lobster,37.7,30.07
2024-04-03,Kingstown,kingfish,59.8,9.67
2024-04-03,Kingstown,mahi mahi,55.3,12.17
2024-04-03,Kingstown,lionfish,11.4,5.88
2024-04-03,Kingstown,tuna,77.4,14.95
2024-04-03,Saint George's,snapper,107.0,8.24
2024-04-03,Saint George's,lobster,38.3,28.3
2024-04-03,Saint George's,kingfish,78.1,10.65
2024-04-03,Saint George's,mahi mahi,73.2,12.33
2024-04-03,Saint George's,lionfish,13.1,6.53
2024-04-03,Saint George's,tuna,101.6,15.42
2024-04-03,Roseau,snapper,95.9,10.29
2024-04-03,Roseau,lobster,34.3,30.85
2024-04-03,Roseau,kingfish,51.3,10.37
2024-04-03,Roseau,mahi mahi,95.7,13.63
2024-04-03,Roseau,lionfish,9.4,5.31
2024-04-03,Roseau,tuna,141.5,13.26
2024-04-03,Saint John's,snapper,85.5,10.17
2024-04-03,Saint John's,lobster,38.4,30.22
2024-04-03,Saint John's,kingfish,53.4,10.47
2024-04-03,Saint John's,mahi mahi,97.7,11.56
2024-04-03,Saint John's,lionfish,12.9,8.15
2024-04-03,Saint John's,tuna,95.6,15.02
2024-04-04,Castries,snapper,76.0,9.35
2024-04-04,Castries,lobster,34.2,30.25
2024-04-04,Castries,kingfish,73.0,11.46
2024-04-04,Castries,mahi mahi,77.0,11.66
2024-04-04,Castries,lionfish,8.0,4.28
2024-04-04,Castries,tuna,128.7,14.3
2024-04-04,Soufriere,snapper,82.3,9.12
2024-04-04,Soufriere,lobster,34.5,30.64
2024-04-04,Soufriere,kingfish,48.5,9.89
2024-04-04,Soufriere,mahi mahi,62.5,11.45
2024-04-04,Soufriere,lionfish,10.5,6.55
2024-04-04,Soufriere,tuna,106.0,12.41
2024-04-04,Kingstown,snapper,78.2,8.57
2024-04-04,Kingstown,lobster,33.6,30.74
2024-04-04,Kingstown,kingfish,69.9,11.52
2024-04-04,Kingstown,mahi mahi,66.5,11.45
2024-04-04,Kingstown,lionfish,13.2,6.74
2024-04-04,Kingstown,tuna,107.1,14.72
2024-04-04,Saint George's,snapper,90.0,7.38
2024-04-04,Saint George's,lobster,47.8,27.81
2024-04-04,Saint George's,kingfish,57.2,12.53
2024-04-04,Saint George's,mahi mahi,51.1,13.85
2024-04-04,Saint George's,lionfish,10.5,6.79
2024-04-04,Saint George's,tuna,114.3,14.37
2024-04-04,Roseau,snapper,88.9,8.55
2024-04-04,Roseau,lobster,48.6,30.85
2024-04-04,Roseau,kingfish,77.6,10.48
2024-04-04,Roseau,mahi mahi,82.0,12.46
2024-04-04,Roseau,lionfish,12.0,7.05
2024-04-04,Roseau,tuna,109.1,14.62
2024-04-04,Saint John's,snapper,90.0,8.61
2024-04-04,Saint John's,lobster,40.7,30.05
2024-04-04,Saint John's,kingfish,65.0,11.44
2024-04-04,Saint John's,mahi mahi,64.1,12.33
2024-04-04,Saint John's,lionfish,9.4,3.62
2024-04-04,Saint John's,tuna,97.3,13.88
2024-04-05,Castries,snapper,118.7,7.27
2024-04-05,Castries,lobster,36.3,31.49
2024-04-05,Castries,kingfish,72.9,10.42
2024-04-05,Castries,mahi mahi,70.6,13.78
2024-04-05,Castries,lionfish,12.5,6.67
2024-04-05,Castries,tuna,104.7,13.93
2024-04-05,Soufriere,snapper,88.0,10.18
2024-04-05,Soufriere,lobster,48.3,29.12
2024-04-05,Soufriere,kingfish,70.0,8.89
2024-04-05,Soufriere,mahi mahi,68.9,11.75
2024-04-05,Soufriere,lionfish,14.1,7.79
2024-04-05,Soufriere,tuna,121.9,12.76
2024-04-05,Kingstown,snapper,81.2,9.88
2024-04-05,Kingstown,lobster,43.5,30.82
2024-04-05,Kingstown,kingfish,63.8,12.02
2024-04-05,Kingstown,mahi mahi,84.2,10.22
2024-04-05,Kingstown,lionfish,14.9,9.11
2024-04-05,Kingstown,tuna,100.9,13.15
2024-04-05,Saint George's,snapper,98.8,8.89
2024-04-05,Saint George's,lobster,35.7,30.97
2024-04-05,Saint George's,kingfish,46.7,11.27
2024-04-05,Saint George's,mahi mahi,81.1,13.26
